0	0.14593
0.001	0.12921
0.002	0.11223
0.003	0.096514
0.004	0.084557
0.005	0.078862
0.006	0.080829
0.007	0.089935
0.008	0.10363
0.009	0.11807
0.01	0.12934
0.011	0.13484
0.012	0.13406
0.013	0.1286
0.014	0.12138
0.015	0.11537
0.016	0.11248
0.017	0.11297
0.018	0.11563
0.019	0.11861
0.02	0.12044
0.021	0.12075
0.022	0.12043
0.023	0.12107
0.024	0.12409
0.025	0.12995
0.026	0.13787
0.027	0.1461
0.028	0.15268
0.029	0.15625
0.03	0.15651
0.031	0.15405
0.032	0.14981
0.033	0.14431
0.034	0.13735
0.035	0.12823
0.036	0.11661
0.037	0.10344
0.038	0.091491
0.039	0.084978
0.04	0.08812
0.041	0.10321
0.042	0.12892
0.043	0.15977
0.044	0.18731
0.045	0.20283
0.046	0.20084
0.047	0.18207
0.048	0.15457
0.049	0.13239
0.05	0.13189
0.051	0.16679
0.052	0.24365
0.053	0.35921
0.054	0.50075
0.055	0.64928
0.056	0.78462
0.057	0.89064
0.058	0.95907
0.059	0.99063
0.06	0.99354
0.061	0.97994
0.062	0.96185
0.063	0.94784
0.064	0.94156
0.065	0.9422
0.066	0.94635
0.067	0.95029
0.068	0.95177
0.069	0.95066
0.07	0.94853
0.071	0.94743
0.072	0.94883
0.073	0.95288
0.074	0.95852
0.075	0.96411
0.076	0.96815
0.077	0.96981
0.078	0.96894
0.079	0.96571
0.08	0.96021
0.081	0.95226
0.082	0.94163
0.083	0.92858
0.084	0.91441
0.085	0.90163
0.086	0.89354
0.087	0.89322
0.088	0.90235
0.089	0.92031
0.09	0.94398
0.091	0.96841
0.092	0.98827
0.093	0.9994
0.094	1
0.095	0.99103
0.096	0.97557
0.097	0.95761
0.098	0.94054
0.099	0.92618
0.1	0.91457
0.101	0.90454
0.102	0.89488
0.103	0.88531
0.104	0.87707
0.105	0.87261
0.106	0.87451
0.107	0.88424
0.108	0.9011
0.109	0.92191
0.11	0.94166
0.111	0.9549
0.112	0.95737
0.113	0.94741
0.114	0.9264
0.115	0.89841
0.116	0.86887
0.117	0.84303
0.118	0.82451
0.119	0.81459
0.12	0.81223
0.121	0.81495
0.122	0.8199
0.123	0.82489
0.124	0.82894
0.125	0.83224
0.126	0.83552
0.127	0.83933
0.128	0.84346
0.129	0.84673
0.13	0.8474
0.131	0.84379
0.132	0.83507
0.133	0.82172
0.134	0.80561
0.135	0.78951
0.136	0.7763
0.137	0.76817
0.138	0.76599
0.139	0.76918
0.14	0.77602
0.141	0.78424
0.142	0.79168
0.143	0.7968
0.144	0.79883
0.145	0.79764
0.146	0.79337
0.147	0.7862
0.148	0.77622
0.149	0.76358
0.15	0.74884
0.151	0.73324
0.152	0.71886
0.153	0.70828
0.154	0.70399
0.155	0.70758
0.156	0.71906
0.157	0.73658
0.158	0.75661
0.159	0.77474
0.16	0.78678
0.161	0.78981
0.162	0.78291
0.163	0.76735
0.164	0.74613
0.165	0.7231
0.166	0.70187
0.167	0.68499
0.168	0.67352
0.169	0.66705
0.17	0.66424
0.171	0.66348
0.172	0.66355
0.173	0.6639
0.174	0.66466
0.175	0.66629
0.176	0.66909
0.177	0.67275
0.178	0.67622
0.179	0.67778
0.18	0.6755
0.181	0.66786
0.182	0.65426
0.183	0.63543
0.184	0.6134
0.185	0.59118
0.186	0.57207
0.187	0.55892
0.188	0.55344
0.189	0.55577
0.19	0.56446
0.191	0.57685
0.192	0.58972
0.193	0.60008
0.194	0.60576
0.195	0.6058
0.196	0.60039
0.197	0.5906
0.198	0.57787
0.199	0.5636
0.2	0.54892
0.201	0.53469
0.202	0.52166
0.203	0.51064
0.204	0.50258
0.205	0.49838
0.206	0.4986
0.207	0.50301
0.208	0.51041
0.209	0.51872
0.21	0.52538
0.211	0.52801
0.212	0.52514
0.213	0.51655
0.214	0.50339
0.215	0.48773
0.216	0.47191
0.217	0.45788
0.218	0.44669
0.219	0.43847
